CustomerID,Age,Gender,MonthlyCharges,TotalCharges,TechSupport,Tenure,PaperlessBilling,Churn,AverageMonthlyCharges,CustomerLifetimeValue,ContractValue,HighValueCustomer,LongTermCustomer,TotalServicesUsed,MonthlyCharges_Tenure_Interaction,LogTotalCharges,MonthlyCharges_Squared,ContractType_One year,ContractType_Two year,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup_12-24,TenureGroup_24-48,TenureGroup_48-72,TenureGroup_72+
2705,42.0,Female,20.0,693.464983663373,No,35,No,0,19.81328524752494,1040.1974754950595,700.0,0,0,0,700.0,6.54314174143211,400.0,False,True,False,True,False,False,True,False,True,False,False
2706,52.0,Female,35.67650359787503,711.3361427564051,No,21,Yes,1,33.87314965506691,1067.0042141346078,749.2065755553757,0,0,0,749.2065755553757,6.5685499106157526,1272.8129089691902,False,False,False,True,False,False,True,True,False,False,False
2707,41.0,Male,49.71045017967394,2007.7470231403815,No,41,No,0,48.9694395887898,3011.6205347105724,2038.1284573666317,1,0,1,2038.1284573666317,7.60526643510433,2471.128857065845,False,True,True,False,True,False,False,False,True,False,False
2708,40.0,Male,67.7096484749067,818.8524945131724,No,13,Yes,0,62.98865342409018,1228.2787417697589,880.2254301737871,0,0,1,880.2254301737871,6.709124439337065,4584.596496595435,False,False,False,False,False,False,False,True,False,False,False
2709,35.0,Female,51.83138144676627,757.1585780564023,No,15,Yes,0,50.47723853709349,1135.7378670846035,777.4707217014941,0,0,1,777.4707217014941,6.630892569641032,2686.492102680187,False,False,False,False,False,True,False,True,False,False,False
2710,58.0,Female,68.10539770141528,1077.7049691835189,No,16,No,0,67.35656057396993,1616.5574537752782,1089.6863632226446,0,0,1,1089.6863632226446,6.983516498011654,4638.345196067942,False,False,False,False,False,True,False,True,False,False,False
2711,30.0,Male,101.65238087468104,384.9953570422259,No,4,Yes,1,96.24883926055648,577.4930355633389,406.6095234987242,0,0,1,406.6095234987242,5.9558253410044735,10333.20653749122,False,False,True,False,False,True,False,False,False,False,False
2712,58.0,Male,51.27196450869643,1797.276485671454,No,35,Yes,0,51.35075673347012,2695.9147285071813,1794.518757804375,1,0,1,1794.518757804375,7.494583977220374,2628.814344581026,False,True,False,False,False,False,False,False,True,False,False
2713,45.0,Male,45.27404585601251,765.733194314125,Yes,17,Yes,0,45.043129077301465,1148.5997914711877,769.6587795522128,0,0,2,769.6587795522128,6.642138884676719,2049.7392281723237,False,False,False,False,False,False,True,True,False,False,False
2714,23.0,Male,71.32357663730207,4005.6587186221454,No,56,Yes,0,71.52961997539548,6008.48807793322,3994.120291688916,1,1,1,3994.120291688916,8.295712935714166,5087.0525843371015,False,True,True,False,True,False,False,False,False,True,False
2715,44.0,Female,68.10458655989737,1545.455756163822,Yes,22,Yes,0,70.24798891653735,2318.1836342457327,1498.3009043177422,0,0,2,1498.3009043177422,7.343720982704448,4638.234710494554,False,False,True,False,True,False,False,True,False,False,False
2716,18.0,Male,36.86067088522544,,Yes,29,No,0,37.88312515628248,1647.9159442982875,1068.9594556715376,0,0,2,1068.9594556715376,,1358.7090581089062,True,False,True,False,False,True,False,False,True,False,False
2717,47.0,Male,101.04960747570146,7222.2516228003215,No,71,Yes,0,101.72185384225804,10833.377434200482,7174.522130774804,1,1,1,7174.522130774804,8.885060493772515,10211.023170993341,False,True,True,False,False,False,False,False,False,True,False
2718,50.0,Male,74.91570034762381,,No,44,Yes,0,73.95236599554856,4880.856155706205,3296.290815295448,0,0,1,3296.290815295448,,5612.362158574962,True,False,True,False,False,False,True,False,True,False,False
2719,32.0,Male,46.73801629897892,1750.6138746567665,No,38,Yes,0,46.06878617517806,2625.920811985149,1776.044619361199,1,0,1,1776.044619361199,7.468292856028987,2184.442167563619,True,False,True,False,False,True,False,False,True,False,False
2720,41.0,Male,20.0,632.6798341972984,No,30,Yes,0,21.089327806576613,949.0197512959476,600.0,0,0,1,600.0,6.45154383350547,400.0,True,False,False,False,False,False,True,False,True,False,False
2721,63.0,Male,23.448015341393017,1698.3829728105084,Yes,71,Yes,0,23.920886940993075,2547.5744592157625,1664.809089238904,0,1,2,1664.809089238904,7.438020506989122,549.8094234502023,False,True,True,False,True,False,False,False,False,True,False
2722,33.0,Male,27.70480436687503,991.146730697532,No,37,No,0,26.78774947831168,1486.7200960462983,1025.0777615743762,0,0,0,1025.0777615743762,6.899871010356283,767.5561850068178,False,True,False,True,False,False,True,False,True,False,False
2723,27.0,Female,40.71533647389357,112.00986923687428,No,2,Yes,1,56.00493461843713,168.0148038553114,81.43067294778714,0,0,1,81.43067294778714,4.727475153277985,1657.7386241823683,False,False,False,False,False,False,False,False,False,False,False
2724,57.0,Female,60.90198663789733,2815.216766148877,No,47,Yes,0,59.8982290669974,4222.825149223316,2862.3933719811744,1,0,1,2862.3933719811744,7.9431496909307535,3709.051976442625,False,True,True,False,False,False,True,False,True,False,False
2725,63.0,Female,79.76308529077647,502.6312979517485,No,6,No,1,83.7718829919581,753.9469469276228,478.57851174465884,0,0,1,478.57851174465884,6.221844448673825,6362.149775103682,False,False,True,False,False,False,True,False,False,False,False
2726,40.0,Male,42.25927765847332,928.3892984431312,No,22,Yes,0,42.19951356559687,1392.5839476646966,929.7041084864131,0,0,1,929.7041084864131,6.834527702105493,1785.8465482159424,False,False,False,False,False,False,False,True,False,False,False
2727,52.0,Female,25.46524416053513,1102.1794511892992,No,46,No,0,23.96042285194129,1653.2691767839488,1171.4012313846158,0,0,0,1171.4012313846158,7.005951699754944,648.4786601556684,False,True,False,True,True,False,False,False,True,False,False
2728,56.0,Male,51.42896096565073,235.4411137402833,No,5,Yes,0,47.08822274805666,353.1616706104249,257.14480482825365,0,0,1,257.14480482825365,5.465699186401356,2644.9380260064268,False,False,False,False,False,True,False,False,False,False,False
2729,31.0,Male,68.31740833701528,4686.379749064799,No,67,Yes,0,69.94596640395221,7029.569623597197,4577.266358580024,1,1,1,4577.266358580024,8.452629016416767,4667.268281886485,False,True,True,False,False,True,False,False,False,True,False
2730,34.0,Male,38.54499188617022,164.31898568493062,No,4,Yes,1,41.079746421232656,246.47847852739596,154.1799675446809,0,0,1,154.1799675446809,5.107876854159736,1485.7163995049284,False,False,True,False,False,False,True,False,False,False,False
2731,54.0,Male,53.60537287122281,1294.3407020028149,Yes,22,Yes,1,58.83366827285522,1941.5110530042225,1179.3182031669019,0,0,2,1179.3182031669019,7.166529029881105,2873.5360006628307,False,False,True,False,False,True,False,True,False,False,False
2732,60.0,Female,59.03803048380299,163.95579544146017,No,4,Yes,0,40.98894886036504,245.93369316219025,236.15212193521197,0,0,1,236.15212193521197,5.105677531591853,3485.4890434064514,False,False,False,False,False,False,False,False,False,False,False
2733,46.0,Male,39.76967277703923,236.38545351838823,No,5,Yes,0,47.27709070367765,354.5781802775824,198.84836388519616,0,0,1,198.84836388519616,5.469685206154963,1581.6268727927754,False,False,False,False,False,True,False,False,False,False,False
2734,29.0,Male,68.08054333676736,1030.652427134689,No,17,Yes,0,60.62661336086408,1545.978640702034,1157.369236725045,0,0,1,1157.369236725045,6.938917093901073,4634.960381029459,True,False,False,False,False,False,False,True,False,False,False
2735,63.0,Female,85.19601985990099,1107.5364839329736,No,13,Yes,0,85.19511414869028,1661.3047258994604,1107.5482581787128,0,0,1,1107.5482581787128,7.010795941399705,7258.361799968643,False,False,False,False,False,False,False,True,False,False,False
2736,33.0,Female,59.84577951261984,270.94398693304544,No,4,No,0,67.73599673326136,406.4159803995682,239.38311805047937,0,0,1,239.38311805047937,5.605596114696207,3581.517325473109,False,False,False,False,False,True,False,False,False,False,False
2737,35.0,Female,99.85663782730316,1340.0307965047548,No,13,Yes,0,103.07929203882728,2010.046194757132,1298.136291754941,0,0,1,1298.136291754941,7.20119384834591,9971.348118173193,False,False,True,False,False,True,False,True,False,False,False
2738,44.0,Male,84.41454476592136,297.6946928346648,No,4,Yes,0,74.4236732086662,446.5420392519972,337.65817906368545,0,0,1,337.65817906368545,5.699421957520412,7125.815368037742,False,False,True,False,False,True,False,False,False,False,False
2739,58.0,Female,59.314759546556246,1297.564471576518,No,21,No,0,61.788784360786565,1946.3467073647769,1245.6099504776812,0,0,1,1245.6099504776812,7.1690146806800366,3518.2407000657854,True,False,True,False,False,True,False,True,False,False,False
2740,50.0,Male,74.00303329614849,1453.374927920735,No,20,Yes,0,72.66874639603675,2180.0623918811025,1480.0606659229697,0,0,1,1480.0606659229697,7.282331484496252,5476.448937030862,False,False,True,False,False,False,False,True,False,False,False
2741,44.0,Male,110.26641892194884,1314.992164507766,Yes,12,No,0,109.58268037564716,1972.4882467616487,1323.197027063386,0,0,2,1323.197027063386,7.182346157846083,12158.683141870717,True,False,True,False,False,False,True,False,False,False,False
2742,45.0,Female,20.0,858.3338890321683,No,44,No,1,19.50758838709473,1287.5008335482523,880.0,0,0,0,880.0,6.756157541493539,400.0,False,True,False,True,False,False,False,False,True,False,False
2743,40.0,Female,34.41009051682889,424.9217996989879,No,14,No,0,30.35155712135628,637.3826995484818,481.7412672356044,0,0,1,481.7412672356044,6.054255760636841,1184.0543293763574,True,False,False,False,False,False,True,True,False,False,False
2744,46.0,Female,20.0,1478.485979371043,No,70,Yes,0,21.121228276729184,2217.7289690565644,1400.0,0,1,0,1400.0,7.299449995195864,400.0,False,True,False,True,False,True,False,False,False,True,False
2745,18.0,Male,65.64941232332902,1118.440900354497,Yes,17,Yes,0,65.79064119732335,1677.6613505317457,1116.0400094965933,0,0,2,1116.0400094965933,7.020584643537223,4309.845338398463,False,False,True,False,False,False,True,True,False,False,False
2746,36.0,Male,49.93055822713876,1202.7687581571229,Yes,23,Yes,0,52.29429383291839,1804.1531372356844,1148.4028392241914,0,0,2,1148.4028392241914,7.093212546091333,2493.0606448736944,False,False,True,False,False,False,False,True,False,False,False
2747,42.0,Male,103.48038854874474,3777.529549843041,No,36,No,0,104.9313763845289,5666.294324764561,3725.2939877548106,1,0,1,3725.2939877548106,8.23709020495237,10708.190814199183,False,True,True,False,False,True,False,False,True,False,False
2748,26.0,Male,74.32713069182576,2776.0339555757296,No,38,Yes,0,73.05352514672973,4164.050933363595,2824.430966289379,1,0,1,2824.430966289379,7.929138714662988,5524.522356879746,True,False,True,False,False,False,False,False,True,False,False
2749,44.0,Male,64.57589464640755,2062.659096422214,No,31,No,0,66.5373902071682,3093.988644633321,2001.852734038634,1,0,1,2001.852734038634,7.6322359464978655,4170.046169383927,True,False,False,False,False,True,False,False,True,False,False
2750,37.0,Male,45.52001914130452,1117.6511715687748,Yes,24,No,0,46.56879881536562,1676.4767573531622,1092.4804593913086,0,0,2,1092.4804593913086,7.019878927424464,2072.07214262473,True,False,False,False,False,True,False,True,False,False,False
2751,61.0,Female,47.19605604487764,514.3075793148871,No,12,Yes,0,42.85896494290726,771.4613689723307,566.3526725385317,0,0,1,566.3526725385317,6.244763963774208,2227.4677061912316,False,False,True,False,False,False,True,False,False,False,False
2752,58.0,Male,20.0,482.4425415670752,No,23,Yes,0,20.97576267682936,723.6638123506128,460.0,0,0,0,460.0,6.1809324692939,400.0,False,False,False,True,False,False,True,True,False,False,False
2753,34.0,Female,51.84016515643758,674.6139179467227,No,14,No,0,48.18670842476591,1011.920876920084,725.7623121901261,0,0,1,725.7623121901261,6.515621785589897,2687.402723446725,True,False,True,False,False,False,False,True,False,False,False
2754,38.0,Female,55.21288241040067,1239.793449017346,No,21,No,1,59.03778328654028,1859.690173526019,1159.470530618414,0,0,1,1159.470530618414,7.123506332204086,3048.4623840647314,True,False,False,False,False,False,True,True,False,False,False
2755,39.0,Female,80.39765863535895,121.08699588146376,No,1,No,1,121.08699588146376,181.6304938221957,80.39765863535895,0,0,1,80.39765863535895,4.804733871607407,6463.783514047707,False,False,True,False,False,True,False,False,False,False,False
2756,,Female,82.06392146117369,2950.743744492701,No,36,No,1,81.96510401368613,4426.115616739051,2954.301172602253,1,0,1,2954.301172602253,7.990151374531209,6734.487205585684,False,True,True,False,False,False,False,False,True,False,False
2757,42.0,Female,27.669909743272143,450.6189173166692,Yes,14,Yes,0,32.18706552261923,675.9283759750037,387.37873640581,0,0,2,387.37873640581,6.112838720939062,765.6239052008267,False,False,False,False,False,False,True,True,False,False,False
2758,30.0,Male,49.99386221152595,0.0,No,1,Yes,0,0.0,0.0,49.99386221152595,0,0,1,49.99386221152595,0.0,2499.386258825042,False,False,False,False,False,True,False,False,False,False,False
2759,26.0,Male,34.60907253661411,827.7597484093507,No,25,No,0,33.11038993637403,1241.639622614026,865.2268134153527,0,0,1,865.2268134153527,6.719930304217438,1197.7879018446167,False,True,False,False,True,False,False,False,True,False,False
2760,47.0,Male,24.01465967584528,299.56958969897005,No,13,Yes,0,23.043814592228465,449.3543845484551,312.19057578598864,0,0,0,312.19057578598864,5.705679306861895,576.7038793466693,True,False,False,True,False,True,False,True,False,False,False
2761,47.0,Male,79.58154110994904,668.8550218409192,No,7,No,1,95.5507174058456,1003.2825327613788,557.0707877696433,0,0,1,557.0707877696433,6.507061303658271,6333.22168543451,False,False,True,False,True,False,False,False,False,False,False
2762,30.0,Female,32.41740429460343,238.2324936077606,No,9,Yes,1,26.470277067528954,357.3487404116409,291.7566386514309,0,0,1,291.7566386514309,5.477435855692482,1050.8881011997728,False,False,False,False,False,True,False,False,False,False,False
2763,50.0,Female,64.52044410794522,172.7164793447472,No,4,Yes,1,43.1791198361868,259.0747190171208,258.0817764317809,0,0,1,258.0817764317809,5.157424541198002,4162.887707886483,False,False,False,False,False,False,True,False,False,False,False
2764,32.0,Female,116.77645883056488,5182.721371650507,No,45,No,1,115.17158603667792,7774.08205747576,5254.94064737542,1,0,1,5254.94064737542,8.553278488835046,13636.741337006613,True,False,True,False,True,False,False,False,True,False,False
2765,43.0,Male,28.348357375846625,583.929583601366,No,19,No,0,30.73313597901926,875.8943754020489,538.6187901410859,0,0,0,538.6187901410859,6.371491470074623,803.6293659087178,False,False,False,True,False,False,False,True,False,False,False
2766,49.0,Male,66.74331920897791,3974.8895390117314,No,60,No,0,66.24815898352885,5962.334308517597,4004.5991525386744,1,1,1,4004.5991525386744,8.28800378545184,4454.67065903152,False,True,True,False,False,True,False,False,False,True,False
2767,39.0,Male,63.66908593580516,2029.4564167273345,Yes,32,No,0,63.4205130227292,3044.184625091001,2037.410749945765,1,0,2,2037.410749945765,7.61601588259032,4053.752503900942,False,True,True,False,False,False,False,False,True,False,False
2768,45.0,Male,46.86404027491237,2240.751525004606,Yes,47,No,0,47.67556436180012,3361.127287506909,2202.6098929208815,1,0,2,2202.6098929208815,7.715012770106089,2196.2382708886084,False,True,False,False,False,True,False,False,True,False,False
2769,33.0,Female,54.78532306445979,704.3049684400817,No,13,Yes,0,54.17730526462167,1056.4574526601225,712.2091998379773,0,0,1,712.2091998379773,6.558630288624429,3001.43162327723,False,False,True,False,False,False,True,True,False,False,False
2770,,Female,53.78597309978074,2215.432227316413,Yes,41,Yes,0,54.03493237357106,3323.14834097462,2205.2248970910105,1,0,2,2205.2248970910105,7.703654077275687,2892.9309022903376,True,False,False,False,False,False,False,False,True,False,False
2771,37.0,Male,47.23074817691391,924.1449727418492,Yes,19,Yes,1,48.63920909167626,1386.2174591127737,897.3842153613643,0,0,2,897.3842153613643,6.829950452520473,2230.743573351057,False,False,True,False,False,False,True,True,False,False,False
2772,31.0,Male,32.20604426804199,268.32057881436714,No,9,Yes,0,29.813397646040794,402.48086822155074,289.8543984123779,0,0,1,289.8543984123779,5.59590241284441,1037.2292873950805,False,False,True,False,False,True,False,False,False,False,False
2773,37.0,Female,74.39203363627098,735.6044833662256,Yes,10,No,1,73.56044833662256,1103.4067250493383,743.9203363627098,0,0,2,743.9203363627098,6.602051090560764,5534.174668540073,False,False,True,False,False,False,True,False,False,False,False
2774,21.0,Female,70.42466131551642,1350.1663351108623,No,19,Yes,0,71.06138605846644,2025.2495026662932,1338.0685649948118,0,0,1,1338.0685649948118,7.208723450374791,4959.632921405195,False,False,True,False,False,True,False,True,False,False,False
2775,34.0,Female,58.57659967125612,3850.887942284309,No,65,No,0,59.24442988129706,5776.331913426463,3807.478978631648,1,1,1,3807.478978631648,8.256318681706789,3431.2180290466026,False,True,True,False,False,True,False,False,False,True,False
2776,36.0,Female,30.7595506608445,329.4961447211016,No,12,Yes,0,27.4580120600918,494.2442170816524,369.114607930134,0,0,1,369.114607930134,5.800594994234602,946.1499568570594,False,False,False,False,False,False,True,False,False,False,False
2777,36.0,Male,75.7948805382807,910.0995314444408,No,14,No,0,65.00710938888862,1365.149297166661,1061.1283275359297,0,0,1,1061.1283275359297,6.814652146445113,5744.863915812241,False,False,True,False,False,False,False,True,False,False,False
2778,37.0,Female,50.19649922859098,3196.3586088705138,No,63,Yes,0,50.7358509344526,4794.53791330577,3162.3794514012316,1,1,1,3162.3794514012316,8.070080313201025,2519.688534805935,False,True,True,False,False,False,True,False,False,True,False
2779,39.0,Female,47.91583473701999,813.039151729824,No,16,Yes,1,50.814946983114,1219.558727594736,766.6533557923199,0,0,1,766.6533557923199,6.7020084627940575,2295.9272185454115,False,False,False,False,False,True,False,True,False,False,False
2780,45.0,Female,37.64971854126444,1177.1429828857065,No,31,No,1,37.972354286635685,1765.7144743285594,1167.1412747791976,0,0,0,1167.1412747791976,7.07169473450775,1417.5013062364314,True,False,False,True,True,False,False,False,True,False,False
2781,50.0,Female,83.02379539150769,345.5098425138576,No,4,No,1,86.37746062846439,518.2647637707863,332.09518156603076,0,0,1,332.09518156603076,5.847911223749927,6892.950601210933,False,False,True,False,False,False,False,False,False,False,False
2782,32.0,Male,42.61734675236607,227.48858580718783,No,6,Yes,0,37.91476430119798,341.2328787107818,255.7040805141964,0,0,1,255.7040805141964,5.431486256382809,1816.2382442114067,False,False,True,False,False,True,False,False,False,False,False
2783,25.0,Male,44.502968579753954,3006.708065920261,No,67,No,0,44.87623978985464,4510.062098880391,2981.698894843515,1,1,1,2981.698894843515,8.008933627806721,1980.5142124105678,False,True,True,False,True,False,False,False,False,True,False
2784,27.0,Male,21.518190927437587,429.985777678086,No,18,Yes,0,23.888098759893666,644.978666517129,387.32743669387656,0,0,0,387.32743669387656,6.066075091132573,463.0325407896573,False,False,False,True,True,False,False,True,False,False,False
2785,34.0,Male,42.493586358819584,682.7221988120376,No,16,Yes,0,42.67013742575235,1024.0832982180564,679.8973817411133,0,0,1,679.8973817411133,6.52755169303685,1805.704881634458,True,False,True,False,False,True,False,True,False,False,False
2786,35.0,Male,20.0,324.56241650036327,No,10,Yes,0,32.456241650036326,486.8436247505449,200.0,0,0,0,200.0,5.785554199027323,400.0,False,False,False,True,False,False,False,False,False,False,False
2787,30.0,Male,57.98558016945085,269.7264266331361,No,6,Yes,0,44.95440443885602,404.5896399497042,347.9134810167051,0,0,1,347.9134810167051,5.601108815176931,3362.3275075878114,False,False,False,False,False,False,False,False,False,False,False
2788,24.0,Female,54.814036314813016,775.5445919501997,No,14,Yes,1,55.39604228215712,1163.3168879252994,767.3965084073823,0,0,1,767.3965084073823,6.654854067791396,3004.57857712164,False,False,False,False,False,True,False,True,False,False,False
2789,34.0,Female,79.01196662558264,415.3541516376301,No,6,No,0,69.22569193960503,623.0312274564452,474.07179975349584,0,0,1,474.07179975349584,6.031536224140772,6242.890870042185,False,False,True,False,False,True,False,False,False,False,False
2790,42.0,Female,75.26070363635807,1097.6421471068577,No,14,Yes,1,78.40301050763267,1646.4632206602862,1053.649850909013,0,0,1,1053.649850909013,7.001830284551707,5664.173511839721,False,False,True,False,False,False,False,True,False,False,False
2791,47.0,Female,68.6937857665521,1500.883301228589,No,23,No,0,65.25579570559083,2251.324951842884,1579.9570726306981,0,0,1,1579.9570726306981,7.314475133718797,4718.836202940955,True,False,True,False,False,True,False,True,False,False,False
2792,33.0,Male,40.06717178485009,814.781702130817,Yes,22,Yes,0,37.03553191503714,1222.1725531962256,881.477779266702,0,0,2,881.477779266702,6.704146797275232,1605.3782548366871,False,False,False,False,True,False,False,True,False,False,False
2793,35.0,Female,80.32269932175886,932.213044833646,No,12,Yes,0,77.68442040280384,1398.3195672504692,963.8723918611063,0,0,1,963.8723918611063,6.838633518653997,6451.736026333681,False,False,True,False,False,True,False,False,False,False,False
2794,28.0,Male,100.59766976810302,818.0729666375942,Yes,8,Yes,1,102.25912082969928,1227.1094499563912,804.7813581448241,0,0,2,804.7813581448241,6.708173172238176,10119.891162772308,False,False,True,False,True,False,False,False,False,False,False
2795,39.0,Female,59.97541985113092,1949.41528565424,No,33,No,0,59.0731904743709,2924.1229284813594,1979.1888550873205,1,0,1,1979.1888550873205,7.575797595885714,3597.0509863194293,False,True,True,False,True,False,False,False,True,False,False
2796,29.0,Female,20.0,750.7279368700454,No,39,No,0,19.24943427871911,1126.091905305068,780.0,0,0,0,780.0,6.6223744724124005,400.0,False,True,False,True,False,False,False,False,True,False,False
2797,46.0,Female,47.29761161177522,1740.9671068893788,No,37,No,0,47.05316505106429,2611.4506603340683,1750.011629635683,1,0,1,1750.011629635683,7.462770274851498,2237.064064178334,True,False,True,False,False,True,False,False,True,False,False
2798,18.0,Male,36.99904649999424,1134.858433546746,Yes,31,No,0,36.608336566024064,1702.2876503201192,1146.9704414998216,0,0,2,1146.9704414998216,7.0351439731588465,1368.9294419087362,False,True,False,False,False,False,False,False,True,False,False
2799,35.0,Female,53.03897786714111,551.7232702201961,No,9,Yes,0,61.30258558002179,827.5849053302942,477.35080080426997,0,0,1,477.35080080426997,6.314857460757689,2813.133173191084,False,False,False,False,False,False,True,False,False,False,False
2800,43.0,Male,20.0,294.2955559834484,Yes,13,No,1,22.638119691034493,441.4433339751727,260.0,0,0,2,260.0,5.68797673947798,400.0,False,False,False,False,False,False,False,True,False,False,False
2801,42.0,Male,78.78340848864651,3135.1075025566283,No,40,No,0,78.37768756391571,4702.661253834943,3151.3363395458605,1,0,1,3151.3363395458605,8.050737661034734,6206.82545308894,True,False,True,False,False,True,False,False,True,False,False
2802,72.0,Female,59.65869515444234,1954.2701453483933,No,31,Yes,0,63.04097243059333,2931.40521802259,1849.4195497877126,1,0,1,1849.4195497877126,7.578283644637129,3559.159907530682,True,False,False,False,True,False,False,False,True,False,False
2803,44.0,Male,23.0288246008568,416.0730769573661,Yes,17,Yes,1,24.474886879845062,624.1096154360491,391.4900182145656,0,0,2,391.4900182145656,6.0332614509473546,530.3267624970274,False,False,False,False,False,True,False,True,False,False,False
2804,27.0,Male,20.0,331.5518972343225,No,19,No,0,17.45009985443803,497.3278458514839,380.0,0,0,0,380.0,5.806795929824132,400.0,False,False,False,True,False,False,False,True,False,False,False
2805,38.0,Female,71.59361959690828,2876.5704708759235,No,40,Yes,0,71.91426177189808,4314.855706313885,2863.7447838763314,1,0,1,2863.7447838763314,7.964701630609247,5125.64636698681,False,True,True,False,True,False,False,False,True,False,False
2806,18.0,Female,47.84795404543403,2993.3487780601754,No,62,No,0,48.27981900097057,4490.023167090263,2966.5731508169097,1,1,1,2966.5731508169097,8.004482050532935,2289.4267063339666,False,True,False,False,False,False,False,False,False,True,False
2807,39.0,Female,57.794562024028856,23.41332607096144,No,1,Yes,1,23.41332607096144,35.11998910644216,57.794562024028856,0,0,1,57.794562024028856,3.1951291336625185,3340.2113995493182,False,False,False,False,False,True,False,False,False,False,False
2808,30.0,Female,20.0,747.3745544596981,No,40,Yes,0,18.68436386149245,1121.061831689547,800.0,0,0,0,800.0,6.6179035939016915,400.0,True,False,False,True,False,True,False,False,True,False,False
2809,50.0,Female,32.647695267749654,461.3906882506173,No,14,Yes,1,32.95647773218695,692.0860323759259,457.06773374849513,0,0,0,457.06773374849513,6.136410179289086,1065.8720062958432,False,False,False,True,False,False,True,True,False,False,False
2810,,Female,45.18245901434477,750.0907146785594,No,17,Yes,1,44.12298321638585,1125.136072017839,768.1018032438611,0,0,1,768.1018032438611,6.621526436318334,2041.4546025829452,False,False,False,False,False,True,False,True,False,False,False
2811,38.0,Male,50.339340265604925,728.3678178756361,No,13,No,1,56.02829368274124,1092.551726813454,654.411423452864,0,0,1,654.411423452864,6.592178156035199,2534.049178376353,False,False,True,False,False,True,False,True,False,False,False
2812,32.0,Female,48.73116267476488,134.5201165537755,Yes,2,Yes,1,67.26005827688775,201.78017483066324,97.46232534952976,0,0,2,97.46232534952976,4.909120090951895,2374.726215634398,False,False,True,False,False,True,False,False,False,False,False
2813,60.0,Female,84.70937018563379,1153.892418894544,No,14,Yes,1,82.42088706389599,1730.8386283418158,1185.931182598873,0,0,1,1185.931182598873,7.051762474803492,7175.677397246743,False,False,True,False,False,False,False,True,False,False,False
2814,36.0,Male,70.59242283913832,3974.472584539176,Yes,56,No,0,70.97272472391386,5961.708876808763,3953.1756789917463,1,1,2,3953.1756789917463,8.287898909213919,4983.290162299698,False,True,True,False,False,True,False,False,False,True,False
2815,61.0,Female,82.6743180145039,476.7279972087565,No,5,Yes,0,95.3455994417513,715.0919958131348,413.3715900725195,0,0,1,413.3715900725195,6.169041527028433,6835.042859163324,False,False,True,False,True,False,False,False,False,False,False
2816,49.0,Male,26.131224992291845,714.2465274737729,No,30,No,0,23.808217582459097,1071.3697912106593,783.9367497687554,0,0,0,783.9367497687554,6.572627276935942,682.8409195977779,True,False,False,True,False,False,True,False,True,False,False
2817,45.0,Female,20.0,228.8610879506124,Yes,14,Yes,0,16.347220567900884,343.2916319259186,280.0,0,0,2,280.0,5.437475161030483,400.0,False,False,False,False,False,False,False,True,False,False,False
2818,44.0,Female,32.89876098464835,460.0242229211003,No,14,Yes,1,32.85887306579288,690.0363343816505,460.5826537850769,0,0,1,460.5826537850769,6.133450585913643,1082.3284743250204,False,False,False,False,False,True,False,True,False,False,False
2819,44.0,Male,49.58749918992359,3472.905041689903,Yes,70,Yes,0,49.61292916699862,5209.357562534855,3471.1249432946515,1,1,2,3471.1249432946515,8.153034612429169,2458.920075910673,False,True,True,False,True,False,False,False,False,True,False
2820,18.0,Female,53.67871623016475,856.249584409493,No,16,Yes,0,53.51559902559331,1284.3743766142395,858.859459682636,0,0,1,858.859459682636,6.75372910654792,2881.404576118553,True,False,True,False,False,True,False,True,False,False,False
2821,36.0,Male,20.0,924.461141060616,No,47,Yes,0,19.669385980013107,1386.691711590924,940.0,0,0,0,940.0,6.8302921441635345,400.0,False,True,False,True,False,True,False,False,True,False,False
2822,50.0,Female,64.98724391925779,3687.969887275093,No,57,No,0,64.7012260925455,5531.95483091264,3704.2729033976943,1,1,1,3704.2729033976943,8.21310253472115,4223.341872221109,False,True,False,False,False,True,False,False,False,True,False
2823,39.0,Female,93.96964704767798,1710.666553699285,No,18,Yes,0,95.0370307610714,2565.9998305489275,1691.4536468582037,0,0,1,1691.4536468582037,7.445222767696077,8830.294566265175,False,False,True,False,False,True,False,True,False,False,False
2824,23.0,Male,45.60663754695505,467.15686560455407,No,9,Yes,1,51.90631840050601,700.7352984068311,410.4597379225954,0,0,1,410.4597379225954,6.148803422672116,2079.9653883393303,False,False,False,False,False,False,True,False,False,False,False
2825,39.0,Female,64.97438277350511,3224.6715021908344,No,50,No,0,64.49343004381669,4837.007253286251,3248.7191386752556,1,1,1,3248.7191386752556,8.07889642528916,4221.670416797958,False,True,True,False,False,False,False,False,False,True,False
2826,60.0,Female,39.41849413914071,2132.263168354709,Yes,51,Yes,0,41.80908173244527,3198.394752532063,2010.3432010961762,1,1,2,2010.3432010961762,7.665408090305041,1553.8176801974707,False,True,False,False,False,True,False,False,False,True,False
2827,54.0,Male,71.78375394477088,2754.0334677435385,No,37,Yes,0,74.43333696604158,4131.050201615308,2655.9988959565226,1,0,1,2655.9988959565226,7.921184869514513,5152.907330403409,True,False,True,False,False,False,False,False,True,False,False
